customer_id,first_purchase_date,last_purchase_date,frequency_orders,monetary_value_gbp,average_order_value_gbp,median_order_value_gbp,total_units,average_distinct_products_per_order,active_months,primary_country,recency_days,tenure_days,average_days_between_orders,cancellation_orders,refund_value_gbp,cancellation_rate,snapshot_date,r_score,f_score,m_score,rfm_code,rfm_score,segment
17072,2010-03-24 16:33:00,2010-03-24 16:33:00,1,273.35,273.35,273.35,212.0,20.0,1,United Kingdom,626,1,626.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17073,2011-08-22 14:37:00,2011-11-22 11:47:00,4,1444.8400000000001,361.21000000000004,356.46500000000003,758.0,42.5,4,United Kingdom,18,93,30.627314814814813,0.0,0.0,0.0,2011-12-10 00:00:00,5,4,4,544,4.33,Champions
17074,2010-05-26 12:04:00,2010-05-26 12:04:00,1,203.05,203.05,203.05,19.0,4.0,1,United Kingdom,563,1,563.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17075,2009-12-14 11:24:00,2011-11-22 11:58:00,10,2236.63,223.663,188.28,785.0,19.5,10,United Kingdom,18,709,78.66929012345679,1.0,20.35,0.09090909090909091,2011-12-10 00:00:00,5,5,4,554,4.67,Champions
17076,2009-12-04 12:12:00,2011-11-03 17:53:00,6,1242.75,207.125,167.1,514.0,8.333333333333334,6,United Kingdom,37,700,139.8473611111111,0.0,0.0,0.0,2011-12-10 00:00:00,4,4,4,444,4.0,Champions
17077,2010-05-10 16:36:00,2010-05-10 16:36:00,1,306.0,306.0,306.0,36.0,1.0,1,United Kingdom,579,1,579.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,2,122,1.67,Hibernating
17078,2011-11-03 18:49:00,2011-11-03 19:17:00,2,375.86,187.93,187.93,782.0,13.5,1,United Kingdom,37,1,0.019444444444444445,0.0,0.0,0.0,2011-12-10 00:00:00,4,3,2,432,3.0,Loyal Customers
17079,2011-09-22 15:34:00,2011-09-22 15:34:00,1,118.8,118.8,118.8,24.0,2.0,1,United Kingdom,79,1,79.0,0.0,0.0,0.0,2011-12-10 00:00:00,3,2,1,321,2.0,Potential Loyalists
17080,2010-07-01 16:03:00,2011-11-17 12:59:00,7,957.53,136.79,131.2,569.0,4.714285714285714,4,United Kingdom,23,505,83.9787037037037,1.0,2.12,0.125,2011-12-10 00:00:00,4,4,3,443,3.67,Loyal Customers
17081,2010-02-22 13:19:00,2011-11-14 12:56:00,6,949.39,158.23166666666665,163.51999999999998,381.0,34.333333333333336,6,United Kingdom,26,631,125.99680555555555,0.0,0.0,0.0,2011-12-10 00:00:00,4,4,3,443,3.67,Loyal Customers
17082,2009-12-15 11:25:00,2011-11-06 15:17:00,6,4732.030000000001,788.6716666666667,862.0899999999999,2526.0,28.333333333333332,5,United Kingdom,34,692,138.23222222222222,0.0,0.0,0.0,2011-12-10 00:00:00,4,4,5,445,4.33,Champions
17083,2010-02-09 11:46:00,2011-08-22 15:43:00,9,4049.79,449.9766666666667,409.76,1955.0,12.777777777777779,8,United Kingdom,110,560,69.89557291666668,2.0,14.71,0.18181818181818182,2011-12-10 00:00:00,3,5,5,355,4.33,Loyal Customers
17084,2010-11-08 14:20:00,2011-11-04 14:54:00,3,5001.21,1667.07,1931.45,3178.0,93.0,2,United Kingdom,36,362,180.51180555555558,1.0,3.25,0.25,2011-12-10 00:00:00,4,3,5,435,4.0,Loyal Customers
17085,2009-12-06 12:16:00,2011-08-08 14:15:00,28,7839.27,279.9739285714286,247.47,3553.0,34.57142857142857,15,United Kingdom,124,611,22.595653292181073,4.0,134.0,0.125,2011-12-10 00:00:00,3,5,5,355,4.33,Loyal Customers
17086,2011-10-07 11:22:00,2011-12-02 13:54:00,6,2050.08,341.68,323.06000000000006,1859.0,16.0,3,United Kingdom,8,57,11.22111111111111,0.0,0.0,0.0,2011-12-10 00:00:00,5,4,4,544,4.33,Champions
17087,2009-12-02 10:41:00,2009-12-02 10:41:00,1,221.53,221.53,221.53,113.0,12.0,1,United Kingdom,738,1,738.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17088,2011-03-31 09:48:00,2011-11-11 14:23:00,4,1991.01,497.7525,367.95,868.0,28.75,4,United Kingdom,29,226,75.0636574074074,0.0,0.0,0.0,2011-12-10 00:00:00,4,4,4,444,4.0,Champions
17089,2010-11-18 15:33:00,2010-11-18 15:33:00,1,128.45,128.45,128.45,35.0,4.0,1,United Kingdom,387,1,387.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,1,221,1.67,Hibernating
17090,2010-07-19 16:02:00,2011-12-05 13:44:00,13,3080.1800000000003,236.9369230769231,200.52,1344.0,6.846153846153846,9,United Kingdom,5,505,41.99201388888889,2.0,93.53999999999999,0.13333333333333333,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
17091,2009-12-16 15:45:00,2011-12-07 10:43:00,19,7495.75,394.5131578947368,426.59,3732.0,23.789473684210527,16,United Kingdom,3,722,40.04390432098765,4.0,33.6,0.17391304347826086,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
17092,2010-02-02 16:42:00,2011-10-20 19:51:00,11,5511.41,501.0372727272727,385.0,3768.0,34.18181818181818,10,United Kingdom,51,626,62.513125,3.0,31.650000000000002,0.21428571428571427,2011-12-10 00:00:00,4,5,5,455,4.67,Champions
17093,2010-04-26 10:22:00,2010-04-26 10:22:00,1,235.88,235.88,235.88,114.0,13.0,1,United Kingdom,593,1,593.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17094,2010-10-12 10:48:00,2011-01-21 13:09:00,2,402.2,201.1,201.1,212.0,9.0,2,United Kingdom,323,102,101.09791666666666,1.0,31.8,0.3333333333333333,2011-12-10 00:00:00,2,3,2,232,2.33,At Risk
17095,2009-12-15 12:32:00,2011-11-17 12:21:00,7,2572.25,367.4642857142857,313.15,1695.0,19.571428571428573,7,United Kingdom,23,703,116.99872685185187,5.0,259.66,0.4166666666666667,2011-12-10 00:00:00,4,4,4,444,4.0,Champions
17096,2010-06-02 14:48:00,2011-11-24 15:01:00,11,3697.93,336.17545454545456,314.58,1559.0,18.363636363636363,9,United Kingdom,16,541,54.000902777777775,6.0,68.35,0.35294117647058826,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
17097,2010-10-05 14:09:00,2011-12-07 17:05:00,9,1143.36,127.03999999999999,144.15,582.0,29.555555555555557,6,Spain,3,429,53.515277777777776,1.0,16.5,0.1,2011-12-10 00:00:00,5,5,3,553,4.33,Loyal Customers
17098,2010-06-17 10:30:00,2010-11-23 12:13:00,3,591.07,197.02333333333334,147.9,125.0,6.0,3,United Kingdom,382,160,79.5357638888889,0.0,0.0,0.0,2011-12-10 00:00:00,2,3,2,232,2.33,At Risk
17099,2010-06-24 16:25:00,2010-06-24 16:25:00,1,582.17,582.17,582.17,317.0,40.0,1,United Kingdom,534,1,534.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,2,122,1.67,Hibernating
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2,971.74,485.87,485.87,800.0,32.5,1,United Kingdom,19,1,0.0,0.0,0.0,0.0,2011-12-10 00:00:00,5,3,3,533,3.67,Loyal Customers
17101,2010-06-07 15:12:00,2011-11-29 13:57:00,7,2507.05,358.15000000000003,251.0,1175.0,10.428571428571429,6,United Kingdom,11,541,89.99131944444444,0.0,0.0,0.0,2011-12-10 00:00:00,5,4,4,544,4.33,Champions
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,25.5,25.5,25.5,2.0,1.0,1,United Kingdom,262,1,262.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,1,221,1.67,Hibernating
17103,2009-12-17 14:08:00,2009-12-17 14:08:00,1,424.3,424.3,424.3,471.0,32.0,1,United Kingdom,723,1,723.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,2,122,1.67,Hibernating
17104,2010-10-12 12:21:00,2010-10-12 12:21:00,1,474.03,474.03,474.03,149.0,19.0,1,United Kingdom,424,1,424.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,2,122,1.67,Hibernating
17105,2011-02-06 14:46:00,2011-07-03 15:53:00,2,665.78,332.89,332.89,693.0,45.0,2,United Kingdom,160,148,147.04652777777778,0.0,0.0,0.0,2011-12-10 00:00:00,3,3,3,333,3.0,Loyal Customers
17106,2010-11-15 14:11:00,2010-11-15 14:11:00,1,481.58,481.58,481.58,153.0,51.0,1,United Kingdom,390,1,390.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,2,222,2.0,Hibernating
17107,2010-01-31 15:47:00,2011-11-06 14:14:00,10,16052.720000000001,1605.2720000000002,1676.295,7530.0,65.2,9,United Kingdom,34,645,71.54837962962964,3.0,457.35,0.23076923076923078,2011-12-10 00:00:00,4,5,5,455,4.67,Champions
17108,2010-02-14 12:22:00,2010-02-14 12:22:00,1,174.95,174.95,174.95,31.0,9.0,1,United Kingdom,664,1,664.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17109,2010-07-30 12:42:00,2011-11-10 16:59:00,8,1291.71,161.46375,144.125,788.0,17.125,5,United Kingdom,30,469,66.8826388888889,2.0,15.36,0.2,2011-12-10 00:00:00,4,5,4,454,4.33,Champions
17110,2010-04-08 13:32:00,2011-06-27 12:58:00,3,499.9,166.63333333333333,163.29999999999998,136.0,15.666666666666666,3,United Kingdom,166,446,222.48819444444445,0.0,0.0,0.0,2011-12-10 00:00:00,3,3,2,332,2.67,Loyal Customers
17111,2010-10-10 15:21:00,2011-10-23 15:59:00,2,459.58000000000004,229.79000000000002,229.79000000000002,581.0,24.0,2,United Kingdom,48,379,378.02638888888896,0.0,0.0,0.0,2011-12-10 00:00:00,4,3,2,432,3.0,Loyal Customers
17112,2010-07-25 11:14:00,2010-07-25 11:14:00,1,197.57,197.57,197.57,130.0,44.0,1,United Kingdom,503,1,503.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17113,2010-01-11 10:14:00,2010-05-14 13:59:00,6,2305.59,384.26500000000004,278.58500000000004,913.0,25.666666666666668,4,United Kingdom,575,124,24.63125,2.0,213.42999999999998,0.25,2011-12-10 00:00:00,1,4,4,144,3.0,At Risk
17114,2011-01-09 11:39:00,2011-12-04 12:17:00,8,801.12,100.14,113.07,215.0,15.0,8,United Kingdom,6,330,47.00376984126984,2.0,61.4,0.2,2011-12-10 00:00:00,5,5,3,553,4.33,Loyal Customers
17115,2009-12-05 12:13:00,2011-12-01 14:30:00,7,2761.49,394.4985714285714,310.02,885.0,17.142857142857142,7,United Kingdom,9,727,121.01585648148148,6.0,145.2,0.46153846153846156,2011-12-10 00:00:00,5,4,4,544,4.33,Champions
17116,2010-03-01 16:29:00,2010-03-01 16:29:00,1,389.78,389.78,389.78,392.0,47.0,1,United Kingdom,649,1,649.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,2,122,1.67,Hibernating
17117,2011-02-24 13:54:00,2011-02-24 13:54:00,1,116.2,116.2,116.2,68.0,9.0,1,United Kingdom,289,1,289.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,1,221,1.67,Hibernating
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,157.02,157.02,157.02,154.0,10.0,1,United Kingdom,318,1,318.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,1,221,1.67,Hibernating
17119,2011-10-11 11:03:00,2011-12-06 14:40:00,2,606.91,303.455,303.455,334.0,17.5,2,United Kingdom,4,57,56.15069444444445,1.0,13.3,0.3333333333333333,2011-12-10 00:00:00,5,3,3,533,3.67,Loyal Customers
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,307.46,307.46,307.46,120.0,18.0,1,United Kingdom,234,1,234.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,2,222,2.0,Hibernating
17121,2010-11-02 11:47:00,2010-11-02 11:47:00,1,314.74,314.74,314.74,106.0,12.0,1,United Kingdom,403,1,403.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,2,222,2.0,Hibernating
17122,2010-07-28 09:34:00,2011-08-12 14:33:00,4,570.5,142.625,120.16999999999999,368.0,7.5,4,United Kingdom,120,381,126.73587962962962,0.0,0.0,0.0,2011-12-10 00:00:00,3,4,2,342,3.0,Loyal Customers
17123,2010-05-16 11:52:00,2011-07-01 10:47:00,3,966.6700000000001,322.22333333333336,345.3,651.0,14.0,3,United Kingdom,162,412,205.47743055555554,0.0,0.0,0.0,2011-12-10 00:00:00,3,3,3,333,3.0,Loyal Customers
17124,2011-06-07 14:02:00,2011-06-07 14:02:00,1,294.24,294.24,294.24,129.0,31.0,1,United Kingdom,186,1,186.0,0.0,0.0,0.0,2011-12-10 00:00:00,3,2,2,322,2.33,Potential Loyalists
17125,2011-10-20 14:41:00,2011-10-20 14:41:00,1,230.5,230.5,230.5,281.0,34.0,1,United Kingdom,51,1,51.0,0.0,0.0,0.0,2011-12-10 00:00:00,4,2,1,421,2.33,New or Promising
17126,2010-08-31 13:41:00,2011-07-10 13:52:00,9,2008.93,223.21444444444444,282.05,1420.0,47.666666666666664,6,United Kingdom,153,314,39.12595486111111,2.0,12.899999999999999,0.18181818181818182,2011-12-10 00:00:00,3,5,4,354,4.0,Loyal Customers
17127,2009-12-04 15:18:00,2010-10-07 09:54:00,5,1155.03,231.006,195.9,340.0,7.4,5,United Kingdom,429,308,76.69375000000001,0.0,0.0,0.0,2011-12-10 00:00:00,1,4,3,143,2.67,At Risk
17128,2011-01-09 12:02:00,2011-01-09 12:02:00,1,157.09,157.09,157.09,76.0,14.0,1,United Kingdom,335,1,335.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,1,221,1.67,Hibernating
17129,2010-07-07 13:46:00,2010-07-07 13:46:00,1,31.85,31.85,31.85,5.0,2.0,1,United Kingdom,521,1,521.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17131,2011-09-25 12:42:00,2011-12-04 12:52:00,5,2463.17,492.634,445.92,983.0,24.6,4,United Kingdom,6,71,17.50173611111111,0.0,0.0,0.0,2011-12-10 00:00:00,5,4,4,544,4.33,Champions
17132,2010-08-08 13:49:00,2010-09-13 16:31:00,2,1220.9099999999999,610.4549999999999,610.4549999999999,963.0,34.0,2,United Kingdom,453,37,36.1125,0.0,0.0,0.0,2011-12-10 00:00:00,1,3,4,134,2.67,At Risk
17133,2010-03-21 12:31:00,2011-11-24 12:27:00,12,14622.33,1218.5275,1350.0,10107.0,4.666666666666667,10,United Kingdom,16,614,55.727020202020206,1.0,1650.24,0.07692307692307693,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
17134,2010-09-23 18:32:00,2011-08-25 09:53:00,3,625.3,208.4333333333333,212.1,144.0,12.0,3,United Kingdom,107,337,167.81979166666667,0.0,0.0,0.0,2011-12-10 00:00:00,3,3,3,333,3.0,Loyal Customers
17135,2010-05-09 16:03:00,2011-11-23 16:48:00,10,1716.38,171.638,175.125,1682.0,13.9,7,United Kingdom,17,564,62.55902777777778,1.0,10.92,0.09090909090909091,2011-12-10 00:00:00,5,5,4,554,4.67,Champions
17136,2010-02-15 13:13:00,2010-02-15 13:13:00,1,231.68,231.68,231.68,256.0,14.0,1,United Kingdom,663,1,663.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17137,2010-01-31 12:27:00,2010-10-19 14:51:00,6,1099.81,183.30166666666665,172.14,680.0,27.5,5,United Kingdom,417,262,52.220000000000006,0.0,0.0,0.0,2011-12-10 00:00:00,1,4,3,143,2.67,At Risk
17138,2010-02-04 14:19:00,2011-03-09 11:54:00,7,4417.27,631.0385714285715,471.16,2024.0,36.57142857142857,6,United Kingdom,276,399,66.31655092592592,0.0,0.0,0.0,2011-12-10 00:00:00,2,4,5,245,3.67,At Risk
17139,2010-01-11 11:31:00,2011-11-24 10:12:00,25,19566.76,782.6704,708.66,9853.0,32.32,16,United Kingdom,16,683,28.414380787037036,4.0,92.85,0.13793103448275862,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
17140,2011-04-06 13:33:00,2011-04-06 13:33:00,1,454.12,454.12,454.12,296.0,16.0,1,United Kingdom,248,1,248.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,2,222,2.0,Hibernating
17141,2010-01-24 14:19:00,2010-10-17 14:54:00,4,727.58,181.895,167.465,423.0,40.25,2,United Kingdom,419,267,88.67476851851853,0.0,0.0,0.0,2011-12-10 00:00:00,1,4,3,143,2.67,At Risk
17142,2010-01-24 15:23:00,2011-04-14 18:22:00,4,1275.25,318.8125,241.85,322.0,22.25,4,United Kingdom,240,446,148.37476851851852,0.0,0.0,0.0,2011-12-10 00:00:00,2,4,4,244,3.33,At Risk
17143,2010-07-12 13:26:00,2010-10-18 15:27:00,2,880.9699999999999,440.48499999999996,440.48499999999996,314.0,50.5,2,United Kingdom,418,99,98.08402777777778,0.0,0.0,0.0,2011-12-10 00:00:00,1,3,3,133,2.33,At Risk
17144,2011-09-16 12:50:00,2011-12-08 17:57:00,2,984.5699999999999,492.28499999999997,492.28499999999997,483.0,24.0,2,United Kingdom,2,84,83.21319444444444,0.0,0.0,0.0,2011-12-10 00:00:00,5,3,3,533,3.67,Loyal Customers
17145,2010-02-19 12:07:00,2010-07-15 09:02:00,4,3120.91,780.2275,823.895,2591.0,45.0,2,United Kingdom,513,147,48.62384259259259,3.0,106.27,0.42857142857142855,2011-12-10 00:00:00,1,4,5,145,3.33,At Risk
17146,2010-02-02 09:39:00,2011-08-26 12:44:00,13,5852.64,450.20307692307694,361.29,2188.0,22.923076923076923,10,United Kingdom,106,571,47.51070601851851,3.0,64.25,0.1875,2011-12-10 00:00:00,3,5,5,355,4.33,Loyal Customers
17147,2010-01-11 09:38:00,2011-11-17 12:32:00,9,3199.95,355.54999999999995,365.29,1308.0,15.11111111111111,9,United Kingdom,23,676,84.39010416666667,7.0,130.79999999999998,0.4375,2011-12-10 00:00:00,4,5,5,455,4.67,Champions
17148,2011-10-19 09:59:00,2011-10-19 09:59:00,1,124.88,124.88,124.88,82.0,9.0,1,United Kingdom,52,1,52.0,0.0,0.0,0.0,2011-12-10 00:00:00,4,2,1,421,2.33,New or Promising
17149,2010-09-14 14:56:00,2010-09-14 14:56:00,1,143.10000000000002,143.10000000000002,143.10000000000002,18.0,6.0,1,United Kingdom,452,1,452.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17150,2009-12-06 10:51:00,2010-11-28 11:27:00,6,1357.95,226.32500000000002,208.515,397.0,15.333333333333334,5,United Kingdom,377,358,71.405,0.0,0.0,0.0,2011-12-10 00:00:00,2,4,4,244,3.33,At Risk
17151,2009-12-04 14:56:00,2009-12-04 14:56:00,1,231.90000000000003,231.90000000000003,231.90000000000003,42.0,4.0,1,United Kingdom,736,1,736.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17152,2010-10-10 12:40:00,2011-05-29 12:19:00,4,2016.5,504.125,321.45,577.0,4.0,3,United Kingdom,195,232,76.99513888888889,1.0,186.0,0.2,2011-12-10 00:00:00,2,4,4,244,3.33,At Risk
17153,2011-11-15 13:42:00,2011-11-15 13:42:00,1,213.78,213.78,213.78,104.0,14.0,1,United Kingdom,25,1,25.0,0.0,0.0,0.0,2011-12-10 00:00:00,4,2,1,421,2.33,New or Promising
17154,2011-09-25 13:42:00,2011-09-25 13:42:00,1,329.34,329.34,329.34,490.0,23.0,1,United Kingdom,76,1,76.0,0.0,0.0,0.0,2011-12-10 00:00:00,3,2,2,322,2.33,Potential Loyalists
17155,2009-12-03 11:34:00,2011-11-22 12:38:00,7,892.46,127.49428571428572,129.29999999999998,987.0,10.0,6,United Kingdom,18,720,119.84074074074074,0.0,0.0,0.0,2011-12-10 00:00:00,5,4,3,543,4.0,Loyal Customers
17156,2010-08-05 11:30:00,2010-08-05 11:30:00,1,591.87,591.87,591.87,391.0,39.0,1,United Kingdom,492,1,492.0,1.0,19.8,0.5,2011-12-10 00:00:00,1,2,2,122,1.67,Hibernating
17157,2009-12-04 13:00:00,2011-12-02 09:10:00,19,5151.9,271.15263157894736,301.02,2092.0,7.421052631578948,9,United Kingdom,8,729,40.43557098765432,1.0,12.45,0.05,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
17158,2010-03-07 15:50:00,2011-11-07 15:15:00,5,1980.0,396.0,413.79,1147.0,22.6,5,United Kingdom,33,611,152.49392361111111,1.0,17.7,0.16666666666666666,2011-12-10 00:00:00,4,4,4,444,4.0,Champions
17159,2010-03-04 14:53:00,2011-11-18 10:52:00,5,2099.59,419.918,398.22,1348.0,26.0,5,United Kingdom,22,625,155.95815972222223,1.0,4.15,0.16666666666666666,2011-12-10 00:00:00,4,4,4,444,4.0,Champions
17160,2009-12-04 10:57:00,2011-11-08 14:05:00,17,10209.16,600.5388235294117,566.84,8390.0,38.294117647058826,14,United Kingdom,32,705,44.008159722222224,1.0,7.800000000000001,0.05555555555555555,2011-12-10 00:00:00,4,5,5,455,4.67,Champions
17161,2010-09-21 16:44:00,2010-09-21 16:44:00,1,856.01,856.01,856.01,537.0,52.0,1,United Kingdom,445,1,445.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,3,123,2.0,Hibernating
17162,2011-02-07 12:27:00,2011-11-11 11:34:00,10,1715.46,171.546,184.85,1001.0,10.4,6,United Kingdom,29,278,30.773688271604936,1.0,8.25,0.09090909090909091,2011-12-10 00:00:00,4,5,4,454,4.33,Champions
17163,2010-02-02 10:39:00,2011-11-18 08:57:00,4,699.78,174.945,155.62,531.0,7.5,4,United Kingdom,22,655,217.9763888888889,0.0,0.0,0.0,2011-12-10 00:00:00,4,4,3,443,3.67,Loyal Customers
17164,2011-03-11 14:26:00,2011-11-07 09:14:00,7,2467.35,352.4785714285714,327.2,1501.0,20.571428571428573,5,United Kingdom,33,242,40.13055555555555,1.0,0.95,0.125,2011-12-10 00:00:00,4,4,4,444,4.0,Champions
17165,2009-12-11 09:18:00,2011-02-28 16:39:00,6,1794.3200000000002,299.05333333333334,294.99,788.0,16.666666666666668,6,United Kingdom,285,445,88.86125000000001,2.0,10.690000000000001,0.25,2011-12-10 00:00:00,2,4,4,244,3.33,At Risk
17166,2011-05-20 08:18:00,2011-11-01 09:46:00,2,206.34,103.17,103.17,78.0,6.0,2,United Kingdom,39,166,165.0611111111111,1.0,16.85,0.3333333333333333,2011-12-10 00:00:00,4,3,1,431,2.67,Loyal Customers
17167,2010-09-20 14:02:00,2010-11-25 10:05:00,3,867.11,289.0366666666667,300.37,429.0,26.0,3,United Kingdom,380,67,32.91770833333334,0.0,0.0,0.0,2011-12-10 00:00:00,2,3,3,233,2.67,At Risk
17168,2010-07-29 12:33:00,2010-07-29 12:33:00,1,400.2,400.2,400.2,220.0,21.0,1,United Kingdom,499,1,499.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,2,122,1.67,Hibernating
17169,2010-05-10 13:00:00,2011-10-13 10:25:00,3,1156.73,385.57666666666665,320.95,671.0,25.0,3,United Kingdom,58,522,260.44618055555554,3.0,26.85,0.5,2011-12-10 00:00:00,4,3,3,433,3.33,Loyal Customers
17170,2010-11-15 16:23:00,2010-11-30 15:55:00,2,178.68,89.34,89.34,152.0,5.0,1,United Kingdom,375,16,14.980555555555556,1.0,59.7,0.3333333333333333,2011-12-10 00:00:00,2,3,1,231,2.0,At Risk
17171,2010-02-16 12:02:00,2011-02-23 16:37:00,2,384.59000000000003,192.29500000000002,192.29500000000002,225.0,12.5,2,United Kingdom,290,373,372.1909722222223,0.0,0.0,0.0,2011-12-10 00:00:00,2,3,2,232,2.33,At Risk
17172,2009-12-13 11:46:00,2011-09-22 09:36:00,3,956.5699999999999,318.8566666666666,317.76,1215.0,13.0,3,United Kingdom,79,649,323.95486111111114,3.0,45.580000000000005,0.5,2011-12-10 00:00:00,3,3,3,333,3.0,Loyal Customers
17173,2011-07-31 15:26:00,2011-12-04 14:40:00,8,3766.6000000000004,470.82500000000005,409.89,1122.0,10.75,5,United Kingdom,6,127,17.995436507936507,1.0,10.95,0.1111111111111111,2011-12-10 00:00:00,5,5,5,555,5.0,Champions
17174,2011-05-06 11:47:00,2011-05-06 11:47:00,1,59.9,59.9,59.9,41.0,4.0,1,United Kingdom,218,1,218.0,0.0,0.0,0.0,2011-12-10 00:00:00,2,2,1,221,1.67,Hibernating
17175,2011-02-16 14:56:00,2011-10-26 15:31:00,4,1443.69,360.9225,310.995,866.0,15.75,4,United Kingdom,45,253,84.00810185185186,1.0,12.75,0.2,2011-12-10 00:00:00,4,4,4,444,4.0,Champions
17176,2010-01-31 15:49:00,2011-05-22 12:41:00,3,902.3199999999999,300.7733333333333,306.13,576.0,14.0,3,United Kingdom,202,477,237.9347222222222,0.0,0.0,0.0,2011-12-10 00:00:00,2,3,3,233,2.67,At Risk
17177,2010-07-22 14:53:00,2010-07-22 14:53:00,1,119.5,119.5,119.5,40.0,29.0,1,United Kingdom,506,1,506.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,1,121,1.33,Hibernating
17178,2009-12-08 16:20:00,2009-12-08 16:20:00,1,432.96,432.96,432.96,100.0,31.0,1,United Kingdom,732,1,732.0,0.0,0.0,0.0,2011-12-10 00:00:00,1,2,2,122,1.67,Hibernating
17179,2010-05-26 11:22:00,2011-06-14 16:48:00,6,1507.26,251.21,244.155,625.0,25.833333333333332,6,United Kingdom,179,385,76.84527777777778,0.0,0.0,0.0,2011-12-10 00:00:00,3,4,4,344,3.67,Loyal Customers
17180,2010-01-21 17:43:00,2011-10-14 15:46:00,11,2236.77,203.34272727272727,215.04,1809.0,35.90909090909091,10,United Kingdom,57,632,63.091875,3.0,20.65,0.21428571428571427,2011-12-10 00:00:00,4,5,4,454,4.33,Champions
17181,2010-04-23 11:21:00,2011-10-13 14:48:00,3,309.84999999999997,103.28333333333332,84.39999999999999,268.0,9.333333333333334,3,United Kingdom,58,539,269.071875,0.0,0.0,0.0,2011-12-10 00:00:00,4,3,2,432,3.0,Loyal Customers
17182,2009-12-21 15:22:00,2010-10-13 10:09:00,2,321.3,160.65,160.65,54.0,3.0,2,United Kingdom,423,297,295.78263888888887,0.0,0.0,0.0,2011-12-10 00:00:00,1,3,2,132,2.0,At Risk
17183,2011-08-26 15:25:00,2011-12-02 10:07:00,6,3347.31,557.885,558.28,1296.0,12.166666666666666,4,United Kingdom,8,99,19.555833333333332,2.0,60.4,0.25,2011-12-10 00:00:00,5,4,5,545,4.67,Champions
17184,2009-12-09 14:17:00,2010-05-19 14:24:00,2,198.41000000000003,99.20500000000001,99.20500000000001,73.0,7.0,2,United Kingdom,570,162,161.0048611111111,0.0,0.0,0.0,2011-12-10 00:00:00,1,3,1,131,1.67,At Risk
17185,2010-04-20 13:49:00,2010-04-27 12:15:00,3,229.45999999999998,76.48666666666666,68.25,119.0,14.666666666666666,1,United Kingdom,592,8,3.467361111111111,0.0,0.0,0.0,2011-12-10 00:00:00,1,3,1,131,1.67,At Risk
17186,2011-10-10 12:52:00,2011-10-24 10:20:00,2,144.0,72.0,72.0,200.0,1.0,1,United Kingdom,47,15,13.894444444444444,0.0,0.0,0.0,2011-12-10 00:00:00,4,3,1,431,2.67,Loyal Customers
17187,2010-07-01 14:38:00,2011-04-27 12:39:00,2,467.71,233.855,233.855,426.0,11.5,2,United Kingdom,227,301,299.9173611111111,0.0,0.0,0.0,2011-12-10 00:00:00,2,3,2,232,2.33,At Risk
